
Yer0EbO	1564145519.7849133	1564145520.7862217	1.0013084411621094

9avgmbG	1564145520.7863886	1564145521.787837	1.001448392868042

DdwjRb1	1564145521.7879944	1564145522.789462	1.0014677047729492

K9b6nbE	1564145522.7896185	1564145523.791099	1.0014805793762207

neg56bw	1564145523.7912564	1564145524.792707	1.001450538635254

lej25ej	1564145524.7928612	1564145525.793989	1.0011277198791504

mbk5Xez	1564145525.7941453	1564145526.795236	1.0010907649993896

nelO6dK	1564145526.795555	1564145527.7966495	1.0010943412780762

vbmw0eY	1564145527.7967632	1564145528.7978654	1.0011022090911865

penZle7	1564145528.798012	1564145529.79912	1.001107931137085

xboYKeg	1564145529.7992914	1564145530.7995834	1.0002920627593994

mepg6dM	1564145530.7997484	1564145531.8008492	1.001100778579712

zbqjrdp	1564145531.8010018	1564145532.8023064	1.0013046264648438

Yer06bO	1564145532.8024669	1564145533.8036833	1.0012164115905762

9avgrbG	1564145533.8038626	1564145534.8050737	1.001211166381836

Ddwjwb1	1564145534.8052394	1564145535.8065248	1.0012853145599365

7axGrey	1564145535.8066862	1564145536.807672	1.000985860824585

Pdy8WbQ	1564145536.807887	1564145537.8082178	1.0003306865692139

WPe9xdL	1564145921.0100915	1564145921.094244	0.0841524600982666

nXe0vbx	1564145921.0944364	1564145921.1727047	0.07826828956604004

negJYdw	1564145921.1728075	1564145921.254542	0.08173465728759766

lejRRej	1564145921.2546275	1564145921.3430572	0.08842968940734863

mbkR5az	1564145921.3431706	1564145921.4228094	0.07963871955871582

nelY5aK	1564145921.4229226	1564145921.503099	0.08017635345458984

vbmZOdY	1564145921.5032218	1564145921.5844576	0.08123588562011719

pen5Rd7	1564145921.5845697	1564145921.6645186	0.07994890213012695

xbo2jag	1564145921.6646302	1564145921.7449725	0.08034229278564453

mepY2aM	1564145921.7450845	1564145921.821393	0.0763084888458252

zbqx2ap	1564145921.821517	1564145921.9061108	0.0845937728881836

YerkEaO	1564145921.906223	1564145921.989402	0.08317899703979492

Vyb8mdv	1564145921.9895144	1564145922.0719845	0.08247017860412598

9av2maG	1564145922.0721061	1564145922.1580114	0.08590531349182129

DdwpRe1	1564145922.1581256	1564145922.2424684	0.08434271812438965

7axk9ey	1564145922.2428007	1564145922.3282282	0.08542752265930176

PdyP7bQ	1564145922.328307	1564145922.407441	0.07913398742675781

kazpYdJ	1564145922.407495	1564145922.4857216	0.07822656631469727

9aADOev	1564145922.48578	1564145922.5670695	0.08128952980041504

6dBBXd7	1564145922.5671163	1564145922.64136	0.07424378395080566

DbDkxal	1564145922.6414702	1564145922.7152197	0.07374954223632812

oeERva0	1564145922.715337	1564145922.793797	0.0784599781036377

RdG67bD	1564145922.79392	1564145922.8738284	0.07990837097167969

QdJ62dO	1564145922.87394	1564145922.9527986	0.07885861396789551

1aKrReQ	1564145922.9529083	1564145923.0268173	0.07390904426574707

wdL9wej	1564145923.0269198	1564145923.1092165	0.08229660987854004

M7e5Ba2	1564145923.1093338	1564145923.1884677	0.07913398742675781

1aM8AeW	1564145923.1885889	1564145923.2725604	0.08397150039672852

0dNk6eL	1564145923.2726712	1564145923.3569205	0.08424925804138184

YaOYpdx	1564145923.3570335	1564145923.4351194	0.07808589935302734

ZdPNwaK	1564145923.4352372	1564145923.5195277	0.0842905044555664

qaQWldn	1564145923.5196366	1564145923.6053035	0.08566689491271973

5xe7jd7	1564145923.6054308	1564145923.6923277	0.08689689636230469

PdR6qdG	1564145923.692481	1564145923.7769752	0.08449411392211914

5eVOMaE	1564145923.777109	1564145923.8586352	0.08152627944946289

NbW6Jay	1564145923.858753	1564145923.9414067	0.08265376091003418

BeXDWey	1564145923.941517	1564145924.0268497	0.08533263206481934

QbYEKbz	1564145924.0269918	1564145924.1046255	0.07763361930847168

QeZ6Jep	1564145924.1047344	1564145924.185278	0.08054351806640625

Qe1wRbJ	1564145924.1854162	1564145924.2612994	0.07588315010070801

rb2kKdW	1564145924.261358	1564145924.3429842	0.08162617683410645

Le31Mb6	1564145924.3431115	1564145924.4220924	0.07898092269897461

Rb4x1bB	1564145924.4222171	1564145924.5031314	0.08091425895690918

7e5yBe2	1564145924.5032697	1564145924.5870516	0.08378195762634277

9b68neE	1564145924.5871928	1564145924.6681933	0.08100056648254395

xe73je7	1564145924.6683142	1564145924.752411	0.08409667015075684

yb82mev	1564145924.7525368	1564145924.8350742	0.08253741264343262

Pe9rxaL	1564145924.8351905	1564145924.9152474	0.08005690574645996

Xe0Rvbx	1564145924.915379	1564145925.0022883	0.08690929412841797

neg5Ybw	1564145925.00235	1564145925.0798	0.07744979858398438

lej2Rej	1564145925.0799294	1564145925.1640391	0.08410978317260742

mbk55ez	1564145925.1641772	1564145925.2508788	0.08670163154602051

nelO5dK	1564145925.2510183	1564145925.3351362	0.08411788940429688

vbmwOeY	1564145925.3352516	1564145925.4155467	0.08029508590698242

penZRe7	1564145925.4156597	1564145925.4947793	0.07911968231201172

xboYjeg	1564145925.4949045	1564145925.5764227	0.08151817321777344

mepg2dM	1564145925.576549	1564145925.6497033	0.07315421104431152

zbqj2dp	1564145925.6498327	1564145925.7313209	0.08148813247680664

Yer0EbO	1564145925.7314851	1564145925.8074949	0.07600975036621094

9avgmbG	1564145925.8075986	1564145925.8854964	0.07789778709411621

DdwjRb1	1564145925.8856113	1564145925.9571419	0.07153058052062988

K9b6nbE	1564145925.9572542	1564145926.0402853	0.08303117752075195

neg56bw	1564145926.0403974	1564145926.1206017	0.08020424842834473

lej25ej	1564145926.1207156	1564145926.2052155	0.08449983596801758

mbk5Xez	1564145926.2053275	1564145926.2880254	0.08269786834716797

nelO6dK	1564145926.288116	1564145926.3701835	0.08206748962402344

vbmw0eY	1564145926.3703187	1564145926.4546862	0.08436751365661621

penZle7	1564145926.4547977	1564145926.5366104	0.08181262016296387

xboYKeg	1564145926.5367265	1564145926.6187356	0.08200907707214355

mepg6dM	1564145926.618845	1564145926.7027388	0.0838937759399414

zbqjrdp	1564145926.7028482	1564145926.785777	0.08292889595031738

Yer06bO	1564145926.7858949	1564145926.865183	0.07928824424743652

9avgrbG	1564145926.8652976	1564145926.948696	0.08339834213256836

Ddwjwb1	1564145926.9488206	1564145927.0333674	0.08454680442810059

7axGrey	1564145927.033479	1564145927.1073318	0.0738527774810791

Pdy8WbQ	1564145927.1074202	1564145927.1903741	0.08295392990112305

WPe9xdL	1564146614.5623312	1564146614.640959	0.0786278247833252

nXe0vbx	1564146614.641126	1564146614.724079	0.08295297622680664

negJYdw	1564146614.7242274	1564146614.8066885	0.08246111869812012

lejRRej	1564146614.806825	1564146614.8908072	0.08398222923278809

mbkR5az	1564146614.8909078	1564146614.9735894	0.08268165588378906

nelY5aK	1564146614.9737246	1564146615.057268	0.08354330062866211

vbmZOdY	1564146615.0574012	1564146615.1349287	0.07752752304077148

pen5Rd7	1564146615.135046	1564146615.2227597	0.08771371841430664

xbo2jag	1564146615.2228503	1564146615.3094754	0.0866250991821289

mepY2aM	1564146615.3095298	1564146615.3863032	0.07677340507507324

zbqx2ap	1564146615.386438	1564146615.462193	0.07575511932373047

YerkEaO	1564146615.4622471	1564146615.5380428	0.07579565048217773

Vyb8mdv	1564146615.538166	1564146615.612968	0.07480192184448242

9av2maG	1564146615.6130962	1564146615.6923695	0.07927322387695312

DdwpRe1	1564146615.692485	1564146615.7691166	0.07663154602050781

7axk9ey	1564146615.769239	1564146615.8476043	0.07836532592773438

PdyP7bQ	1564146615.8477287	1564146615.9325163	0.08478760719299316

kazpYdJ	1564146615.9326582	1564146616.0202765	0.08761835098266602

9aADOev	1564146616.0203917	1564146616.1050472	0.0846555233001709

6dBBXd7	1564146616.1051514	1564146616.187316	0.08216452598571777

DbDkxal	1564146616.1874826	1564146616.2728906	0.08540797233581543

oeERva0	1564146616.2729461	1564146616.3544114	0.08146524429321289

RdG67bD	1564146616.3544643	1564146616.4372509	0.08278656005859375

QdJ62dO	1564146616.4373317	1564146616.5161598	0.07882809638977051

1aKrReQ	1564146616.5162785	1564146616.5968237	0.08054518699645996

wdL9wej	1564146616.5969493	1564146616.6825325	0.08558320999145508

M7e5Ba2	1564146616.6826622	1564146616.7682278	0.08556556701660156

1aM8AeW	1564146616.7683685	1564146616.8537712	0.0854027271270752

0dNk6eL	1564146616.8539014	1564146616.9332767	0.0793752670288086

YaOYpdx	1564146616.933357	1564146617.012662	0.07930493354797363

ZdPNwaK	1564146617.0127857	1564146617.0877867	0.07500100135803223

qaQWldn	1564146617.0879736	1564146617.1692884	0.0813148021697998

5xe7jd7	1564146617.1694195	1564146617.245977	0.07655739784240723

PdR6qdG	1564146617.2460732	1564146617.324667	0.07859373092651367

5eVOMaE	1564146617.3247304	1564146617.402092	0.0773615837097168

NbW6Jay	1564146617.4022155	1564146617.4880955	0.08588004112243652

BeXDWey	1564146617.4881635	1564146617.5691946	0.08103108406066895

QbYEKbz	1564146617.5693257	1564146617.6487484	0.0794227123260498

QeZ6Jep	1564146617.6489856	1564146617.7329807	0.08399510383605957

Qe1wRbJ	1564146617.7331014	1564146617.8201618	0.08706045150756836

rb2kKdW	1564146617.82028	1564146617.8982933	0.07801318168640137

Le31Mb6	1564146617.8983696	1564146617.9811437	0.08277416229248047

Rb4x1bB	1564146617.9812636	1564146618.065592	0.08432841300964355

7e5yBe2	1564146618.0657108	1564146618.149203	0.08349227905273438

9b68neE	1564146618.149337	1564146618.249663	0.1003260612487793

xe73je7	1564146618.2498062	1564146618.328304	0.07849788665771484

yb82mev	1564146618.3284185	1564146618.4076004	0.07918190956115723

Pe9rxaL	1564146618.4077175	1564146618.4894176	0.08170008659362793

Xe0Rvbx	1564146618.4895358	1564146618.5706336	0.08109784126281738

neg5Ybw	1564146618.5707734	1564146618.650767	0.07999372482299805

lej2Rej	1564146618.6509008	1564146618.7274241	0.0765233039855957

mbk55ez	1564146618.7275302	1564146618.8046978	0.07716751098632812

nelO5dK	1564146618.8048344	1564146618.8883076	0.08347320556640625

vbmwOeY	1564146618.8884432	1564146618.9733443	0.08490109443664551

penZRe7	1564146618.9734712	1564146619.0527356	0.07926440238952637

xboYjeg	1564146619.05283	1564146619.1368284	0.08399844169616699

mepg2dM	1564146619.1369257	1564146619.2174325	0.08050680160522461

zbqj2dp	1564146619.2175763	1564146619.3004577	0.08288145065307617

Yer0EbO	1564146619.3005023	1564146619.3803988	0.07989645004272461

9avgmbG	1564146619.3805244	1564146619.4580176	0.07749319076538086

DdwjRb1	1564146619.458071	1564146619.5396001	0.08152914047241211

K9b6nbE	1564146619.5397305	1564146619.6250484	0.08531785011291504

neg56bw	1564146619.6251676	1564146619.7110703	0.08590269088745117

lej25ej	1564146619.7112288	1564146619.7928715	0.08164262771606445

mbk5Xez	1564146619.792988	1564146619.8705592	0.07757115364074707

nelO6dK	1564146619.8707154	1564146619.9548965	0.08418107032775879

vbmw0eY	1564146619.9550076	1564146620.029105	0.0740973949432373

penZle7	1564146620.0292156	1564146620.1110272	0.08181166648864746

xboYKeg	1564146620.1110997	1564146620.1889052	0.0778055191040039

mepg6dM	1564146620.1890411	1564146620.2637005	0.07465934753417969

zbqjrdp	1564146620.2637513	1564146620.3398502	0.07609891891479492

Yer06bO	1564146620.3399801	1564146620.4220808	0.08210062980651855

9avgrbG	1564146620.4222167	1564146620.5079978	0.08578109741210938

Ddwjwb1	1564146620.508131	1564146620.5906925	0.08256149291992188

7axGrey	1564146620.59082	1564146620.674267	0.08344697952270508

Pdy8WbQ	1564146620.674402	1564146620.7567751	0.08237314224243164

9aAnzbv	1564146620.7569103	1564146620.8424146	0.08550429344177246

6dBgJe7	1564146620.8425548	1564146620.928817	0.08626222610473633

DbDRnel	1564146620.9289412	1564146621.013462	0.08452081680297852

oeElkd0	1564146621.0136185	1564146621.095532	0.08191347122192383

RdGZ0bD	1564146621.0956488	1564146621.1720073	0.07635855674743652

QdJZodO	1564146621.1720629	1564146621.2516985	0.0796356201171875

1aKOnaQ	1564146621.2518568	1564146621.332291	0.08043408393859863

wdLg4bj	1564146621.332405	1564146621.4146142	0.08220911026000977

1aMj3bW	1564146621.4147334	1564146621.4936068	0.0788733959197998

0dNxzaL	1564146621.4936612	1564146621.574836	0.08117485046386719

YaO7Nax	1564146621.5749664	1564146621.6575634	0.08259701728820801

ZdP1neK	1564146621.6577072	1564146621.7331724	0.07546520233154297

qaQ1Yan	1564146621.7333064	1564146621.8089044	0.07559800148010254

PdRgReG	1564146621.8089688	1564146621.8819153	0.07294654846191406

5eVm1dE	1564146621.8820286	1564146621.9683359	0.08630728721618652

NbWngay	1564146621.9684653	1564146622.0469198	0.07845449447631836

BeX6mby	1564146622.0470338	1564146622.1294286	0.08239483833312988

QbYvpdz	1564146622.1295555	1564146622.2166357	0.08708024024963379

QeZV6ep	1564146622.216764	1564146622.3003502	0.08358621597290039

Qe1rjaJ	1564146622.3004858	1564146622.3811898	0.0807039737701416

rb2vvbW	1564146622.3813074	1564146622.4596357	0.07832837104797363

Le32Qd6	1564146622.4597514	1564146622.5421896	0.08243823051452637

Rb4R6eB	1564146622.5423107	1564146622.6247303	0.08241963386535645

7e59Re2	1564146622.6248736	1564146622.7116082	0.08673453330993652

9b6R9bE	1564146622.7117212	1564146622.7874668	0.0757455825805664

xe7LAa7	1564146622.7875907	1564146622.8677702	0.08017945289611816

yb86oev	1564146622.8678584	1564146622.9460404	0.07818198204040527

Pe9Q3eL	1564146622.9461718	1564146623.0263746	0.08020281791687012

Xe0VXbx	1564146623.0264382	1564146623.0970693	0.07063102722167969

negL6aw	1564146623.097182	1564146623.1942682	0.09708619117736816

lejq5dj	1564146623.194388	1564146623.2790167	0.08462882041931152

mbkZXaz	1564146623.279058	1564146623.3708506	0.09179258346557617

nel56aK	1564146623.3709626	1564146623.4629576	0.0919950008392334

vbmQ0bY	1564146623.4630084	1564146623.5698957	0.1068873405456543

penrle7	1564146623.570023	1564146623.6687827	0.09875965118408203

xboQKeg	1564146623.6688895	1564146623.7611156	0.09222602844238281

mepQ6aM	1564146623.7612343	1564146623.8665953	0.1053609848022461

zbqYrbp	1564146623.8667347	1564146623.9592428	0.09250807762145996

YerR6eO	1564146623.959354	1564146624.0717328	0.11237883567810059

9avorbG	1564146624.071851	1564146624.1592207	0.08736968040466309

Ddwmwa1	1564146624.1592777	1564146624.2408147	0.08153700828552246

7axvrdy	1564146624.240999	1564146624.336669	0.09566998481750488

PdyrWeQ	1564146624.3367424	1564146624.4078064	0.07106399536132812

kazK8bJ	1564146624.4079225	1564146624.4834747	0.07555222511291504

9aAPzev	1564146624.4835262	1564146624.563222	0.0796957015991211

6dBLJa7	1564146624.5633664	1564146624.642102	0.0787355899810791

DbD9ndl	1564146624.6422296	1564146624.7165282	0.07429862022399902

oeE9ke0	1564146624.7165709	1564146624.7926042	0.07603335380554199

RdG50aD	1564146624.7929568	1564146624.876753	0.08379626274108887

QdJqobO	1564146624.87684	1564146624.9646535	0.0878133773803711

1aKZneQ	1564146624.9648068	1564146625.0554261	0.09061932563781738

WPe9xdL	1564146643.9451704	1564146644.0190516	0.07388114929199219

nXe0vbx	1564146644.0192208	1564146644.0974076	0.0781867504119873

negJYdw	1564146644.0974805	1564146644.1781094	0.08062887191772461

lejRRej	1564146644.1781936	1564146644.2597594	0.08156585693359375

mbkR5az	1564146644.259926	1564146644.338919	0.07899284362792969

nelY5aK	1564146644.3389733	1564146644.4179585	0.07898521423339844

vbmZOdY	1564146644.418075	1564146644.5025408	0.08446574211120605

pen5Rd7	1564146644.5026708	1564146644.5778036	0.07513284683227539

xbo2jag	1564146644.5779202	1564146644.6537206	0.07580041885375977

mepY2aM	1564146644.6538372	1564146644.7344778	0.08064055442810059

zbqx2ap	1564146644.7345977	1564146644.8127193	0.07812166213989258

YerkEaO	1564146644.8128412	1564146644.889667	0.07682585716247559

Vyb8mdv	1564146644.8897865	1564146644.9670706	0.07728409767150879

9av2maG	1564146644.967187	1564146645.047224	0.08003711700439453

DdwpRe1	1564146645.0473664	1564146645.126782	0.07941555976867676

7axk9ey	1564146645.1268964	1564146645.2109754	0.08407902717590332

PdyP7bQ	1564146645.2110903	1564146645.2920895	0.08099913597106934

kazpYdJ	1564146645.2922006	1564146645.3669116	0.07471108436584473

9aADOev	1564146645.3670228	1564146645.4489484	0.08192563056945801

6dBBXd7	1564146645.4490023	1564146645.5273745	0.07837224006652832

DbDkxal	1564146645.5275376	1564146645.6076908	0.08015322685241699

oeERva0	1564146645.607805	1564146645.6898763	0.08207130432128906

RdG67bD	1564146645.6899984	1564146645.7657573	0.0757589340209961

QdJ62dO	1564146645.7658498	1564146645.84436	0.07851028442382812

1aKrReQ	1564146645.8444781	1564146645.9293385	0.08486032485961914

wdL9wej	1564146645.9294512	1564146646.0054789	0.07602763175964355

M7e5Ba2	1564146646.0056098	1564146646.0886393	0.08302950859069824

1aM8AeW	1564146646.0887434	1564146646.1701233	0.08137989044189453

0dNk6eL	1564146646.1702507	1564146646.2526085	0.08235788345336914

YaOYpdx	1564146646.2527294	1564146646.3377085	0.08497905731201172

ZdPNwaK	1564146646.3378253	1564146646.4248357	0.08701038360595703

qaQWldn	1564146646.4250028	1564146646.5083215	0.08331871032714844

5xe7jd7	1564146646.508439	1564146646.584127	0.07568788528442383

PdR6qdG	1564146646.5841959	1564146646.663948	0.07975220680236816

5eVOMaE	1564146646.6640906	1564146646.7369204	0.0728297233581543

NbW6Jay	1564146646.737037	1564146646.8169239	0.07988691329956055

BeXDWey	1564146646.8170469	1564146646.8953056	0.07825875282287598

QbYEKbz	1564146646.895421	1564146646.9792845	0.08386349678039551

QeZ6Jep	1564146646.9793754	1564146647.0615723	0.08219695091247559

Qe1wRbJ	1564146647.0617027	1564146647.1451032	0.08340048789978027

rb2kKdW	1564146647.1451716	1564146647.2476587	0.10248708724975586

Le31Mb6	1564146647.2478878	1564146647.333559	0.08567118644714355

Rb4x1bB	1564146647.3336143	1564146647.41185	0.07823562622070312

7e5yBe2	1564146647.411982	1564146647.4947522	0.08277010917663574

9b68neE	1564146647.4948735	1564146647.5795183	0.08464479446411133

xe73je7	1564146647.5796509	1564146647.6635375	0.08388662338256836

yb82mev	1564146647.6636505	1564146647.7457466	0.08209609985351562

Pe9rxaL	1564146647.7458954	1564146647.8309648	0.08506941795349121

Xe0Rvbx	1564146647.8310838	1564146647.9206228	0.0895390510559082

neg5Ybw	1564146647.920761	1564146648.0072386	0.08647751808166504

lej2Rej	1564146648.007296	1564146648.0869498	0.07965373992919922

mbk55ez	1564146648.086994	1564146648.168771	0.08177709579467773

nelO5dK	1564146648.168923	1564146648.2555194	0.08659648895263672

vbmwOeY	1564146648.2555654	1564146648.3407454	0.08518004417419434

penZRe7	1564146648.340883	1564146648.4253566	0.0844736099243164

xboYjeg	1564146648.4254766	1564146648.5066555	0.08117890357971191

mepg2dM	1564146648.5067196	1564146648.5875525	0.08083295822143555

zbqj2dp	1564146648.587617	1564146648.6695783	0.08196139335632324

Yer0EbO	1564146648.6697133	1564146648.748541	0.0788278579711914

9avgmbG	1564146648.7487664	1564146648.8267038	0.07793736457824707

DdwjRb1	1564146648.8268378	1564146648.9089913	0.0821535587310791

K9b6nbE	1564146648.9090428	1564146648.9915872	0.08254432678222656

neg56bw	1564146648.9916623	1564146649.0735705	0.0819082260131836

lej25ej	1564146649.073654	1564146649.156104	0.08245015144348145

mbk5Xez	1564146649.1563077	1564146649.2379587	0.08165097236633301

nelO6dK	1564146649.2380228	1564146649.3219907	0.08396792411804199

vbmw0eY	1564146649.3220534	1564146649.4009678	0.07891440391540527

penZle7	1564146649.4010284	1564146649.479456	0.07842755317687988

xboYKeg	1564146649.4795089	1564146649.5592802	0.07977128028869629

mepg6dM	1564146649.5593982	1564146649.6403754	0.08097720146179199

zbqjrdp	1564146649.6405249	1564146649.719425	0.07890009880065918

Yer06bO	1564146649.719592	1564146649.802379	0.08278679847717285

9avgrbG	1564146649.8025463	1564146649.8837655	0.08121919631958008

Ddwjwb1	1564146649.8839867	1564146649.964044	0.08005738258361816

7axGrey	1564146649.9641204	1564146650.04763	0.08350968360900879

Pdy8WbQ	1564146650.0477538	1564146650.1286757	0.08092188835144043

9aAnzbv	1564146650.1288078	1564146650.2102015	0.08139371871948242

6dBgJe7	1564146650.2103312	1564146650.294598	0.08426690101623535

DbDRnel	1564146650.2946815	1564146650.3747969	0.08011531829833984

oeElkd0	1564146650.374843	1564146650.4498684	0.07502555847167969

RdGZ0bD	1564146650.4499128	1564146650.5304935	0.0805807113647461

QdJZodO	1564146650.530608	1564146650.607927	0.07731914520263672

1aKOnaQ	1564146650.608043	1564146650.6848354	0.07679247856140137

wdLg4bj	1564146650.6849172	1564146650.7618349	0.07691764831542969

1aMj3bW	1564146650.7619963	1564146650.844619	0.08262276649475098

0dNxzaL	1564146650.8447351	1564146650.92247	0.07773494720458984

YaO7Nax	1564146650.9225988	1564146650.9963274	0.07372856140136719

ZdP1neK	1564146650.996458	1564146651.0726035	0.07614541053771973

qaQ1Yan	1564146651.0727353	1564146651.1436224	0.07088708877563477

PdRgReG	1564146651.1436892	1564146651.2188225	0.0751333236694336

5eVm1dE	1564146651.218942	1564146651.296383	0.07744097709655762

NbWngay	1564146651.296424	1564146651.371847	0.07542300224304199

BeX6mby	1564146651.3718994	1564146651.45461	0.08271074295043945

QbYvpdz	1564146651.4546642	1564146651.535525	0.08086085319519043

QeZV6ep	1564146651.5356424	1564146651.6207616	0.08511924743652344

Qe1rjaJ	1564146651.6208866	1564146651.7014394	0.08055281639099121

rb2vvbW	1564146651.701557	1564146651.7866766	0.08511972427368164

Le32Qd6	1564146651.7868004	1564146651.866174	0.07937359809875488

Rb4R6eB	1564146651.8662863	1564146651.9541202	0.08783388137817383

7e59Re2	1564146651.9542353	1564146652.0374682	0.08323287963867188

9b6R9bE	1564146652.037588	1564146652.1230183	0.08543038368225098

xe7LAa7	1564146652.123067	1564146652.2078872	0.08482027053833008

yb86oev	1564146652.2079475	1564146652.2877285	0.07978105545043945

Pe9Q3eL	1564146652.2877755	1564146652.3684633	0.0806877613067627

Xe0VXbx	1564146652.3685813	1564146652.4498956	0.0813143253326416

negL6aw	1564146652.449941	1564146652.5290277	0.0790867805480957

lejq5dj	1564146652.5291486	1564146652.610323	0.08117437362670898

mbkZXaz	1564146652.6104405	1564146652.6939614	0.08352088928222656

nel56aK	1564146652.6940088	1564146652.773167	0.07915806770324707

vbmQ0bY	1564146652.7732792	1564146652.8561616	0.08288240432739258

penrle7	1564146652.856285	1564146652.9378273	0.0815422534942627

xboQKeg	1564146652.9379284	1564146653.017156	0.07922744750976562

mepQ6aM	1564146653.0172803	1564146653.1033304	0.08605003356933594

zbqYrbp	1564146653.103424	1564146653.1869817	0.0835576057434082

YerR6eO	1564146653.1870246	1564146653.262117	0.07509231567382812

9avorbG	1564146653.2622232	1564146653.3429077	0.08068442344665527

Ddwmwa1	1564146653.342952	1564146653.4253602	0.08240818977355957

7axvrdy	1564146653.425419	1564146653.5072055	0.0817863941192627

PdyrWeQ	1564146653.5073414	1564146653.587717	0.08037567138671875

kazK8bJ	1564146653.587834	1564146653.6678562	0.08002233505249023

